league,season,match_id,status,round_name,referee_id,venue_id,stage_name,group_name,week,deleted,datetime,home_tean_id,home_form,home_coach_id,away_tean_id,away_form,away_coach_id,home_score,away_score,ht_score,ft_score,home_standings_position,away_standings_position,weather_desc,fahrenheit,wind_kmph,wind_miles,wind_direction,humidity_percent,pressure,result
EPL,2019,14315,Finished,12,391,1274,Regular Season,Premier League,45,0,2019-11-09 15:00:00,13,4-2-3-1,3581,6,3-5-2,1192,1,1,0-0,1-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,draw
EPL,2019,14316,Finished,12,184,NaN,Regular Season,Premier League,45,0,2019-11-09 15:00:00,17,5-4-1,598,5,4-4-2,1191,2,1,1-1,2-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14317,Finished,12,418,1546,Regular Season,Premier League,45,0,2019-11-09 17:30:00,15,4-1-4-1,1195,18,4-3-1-2,3129,2,0,0-0,2-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14318,Finished,12,288,1387,Regular Season,Premier League,45,0,2019-11-10 14:00:00,16,3-4-3,1097,14,4-3-3,595,2,1,1-0,2-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14319,Finished,12,622,1878,Regular Season,Premier League,45,0,2019-11-10 14:00:00,19,4-2-3-1,965,12,4-2-2-2,1193,3,1,2-0,3-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14320,Finished,12,383,2333,Regular Season,Premier League,45,0,2019-11-10 16:30:00,1,4-3-3,44,4,4-3-3,1080,3,1,2-0,3-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14321,Finished,13,383,2537,Regular Season,Premier League,47,0,2019-11-23 12:30:00,3,4-1-4-1,2849,13,4-2-3-1,596,2,3,0-2,2-3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14322,Finished,13,17,735,Regular Season,Premier League,47,0,2019-11-23 15:00:00,18,3-4-1-2,3129,8,4-3-3,41,2,2,1-1,2-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,draw
EPL,2019,14323,Finished,13,16,2538,Regular Season,Premier League,47,0,2019-11-23 15:00:00,5,3-4-3,1191,16,3-4-3,1097,1,2,0-2,1-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14324,Finished,13,390,2536,Regular Season,Premier League,47,0,2019-11-23 15:00:00,12,3-4-3,1193,15,4-1-4-1,1195,0,2,0-0,0-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14325,Finished,13,356,1545,Regular Season,Premier League,47,0,2019-11-23 15:00:00,9,4-3-2-1,1194,1,4-3-3,44,1,2,0-0,1-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14326,Finished,13,288,2737,Regular Season,Premier League,47,0,2019-11-23 15:00:00,10,4-2-3-1,3055,2,4-1-4-1,43,0,2,0-0,0-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14327,Finished,13,393,2539,Regular Season,Premier League,47,0,2019-11-23 15:00:00,11,5-3-2,3122,7,4-4-2,42,0,3,0-0,0-3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14328,Finished,13,184,1347,Regular Season,Premier League,47,0,2019-11-23 17:30:00,4,4-3-3,1080,20,4-3-3,964,2,1,2-1,2-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14329,Finished,13,523,1544,Regular Season,Premier League,47,0,2019-11-24 16:30:00,6,3-5-2,1192,19,3-4-3,965,3,3,1-0,3-3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,draw
EPL,2019,14330,Finished,13,185,734,Regular Season,Premier League,48,0,2019-11-25 20:00:00,14,4-3-3,595,17,3-4-3,598,2,0,2-0,2-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14331,Finished,14,418,NaN,Regular Season,Premier League,48,0,2019-11-30 12:30:00,17,5-4-1,598,4,4-3-3,1080,2,2,1-1,2-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,draw
EPL,2019,14332,Finished,14,185,1274,Regular Season,Premier League,48,0,2019-11-30 15:00:00,13,4-2-3-1,596,5,4-4-2,1191,3,2,1-0,3-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14333,Finished,14,622,1166,Regular Season,Premier League,48,0,2019-11-30 15:00:00,20,4-2-3-1,964,3,4-1-4-1,2849,0,1,0-0,0-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14334,Finished,14,184,2333,Regular Season,Premier League,48,0,2019-11-30 15:00:00,1,4-3-3,44,12,4-3-3,1193,2,1,2-0,2-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14335,Finished,14,392,1543,Regular Season,Premier League,48,0,2019-11-30 15:00:00,7,4-4-2,42,9,4-3-2-1,1194,0,2,0-1,0-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14336,Finished,14,383,NaN,Regular Season,Premier League,48,0,2019-11-30 17:30:00,8,4-4-2,41,11,5-3-2,3122,2,1,0-1,2-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14337,Finished,14,393,84,Regular Season,Premier League,48,0,2019-12-01 14:00:00,2,4-2-3-1,43,18,4-3-1-2,2862,2,2,2-1,2-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,draw
EPL,2019,14338,Finished,14,665,1387,Regular Season,Premier League,48,0,2019-12-01 14:00:00,16,3-4-3,1097,6,3-5-2,1192,1,1,0-1,1-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,draw
EPL,2019,14339,Finished,14,40,1878,Regular Season,Premier League,48,0,2019-12-01 16:30:00,19,4-2-3-1,965,14,4-3-3,595,2,2,1-1,2-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,draw
EPL,2019,14340,Finished,14,391,1546,Regular Season,Premier League,48,0,2019-12-01 16:30:00,15,4-1-4-1,1195,10,3-4-3,3055,2,1,0-1,2-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14341,Finished,15,288,1545,Regular Season,Premier League,49,0,2019-12-03 19:30:00,9,4-3-2-1,1194,5,4-4-2,1191,1,0,0-0,1-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14342,Finished,15,622,1543,Regular Season,Premier League,49,0,2019-12-03 20:15:00,7,4-3-2-1,42,4,4-3-3,1080,1,4,0-1,1-4,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14343,Finished,15,356,NaN,Regular Season,Premier League,49,0,2019-12-04 19:30:00,8,4-4-2,41,2,4-2-3-1,43,2,1,2-0,2-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14344,Finished,15,418,1166,Regular Season,Premier League,49,0,2019-12-04 19:30:00,20,4-3-3,964,14,4-3-3,595,2,1,1-1,2-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14345,Finished,15,393,1878,Regular Season,Premier League,49,0,2019-12-04 19:30:00,19,4-2-3-1,965,13,4-2-3-1,596,2,1,1-1,2-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14346,Finished,15,523,1387,Regular Season,Premier League,49,0,2019-12-04 19:30:00,16,3-4-3,1097,3,4-4-1-1,2849,2,0,1-0,2-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14347,Finished,15,40,1546,Regular Season,Premier League,49,0,2019-12-04 19:30:00,15,4-1-4-1,1195,11,4-3-3,3032,2,0,0-0,2-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14348,Finished,15,390,2333,Regular Season,Premier League,49,0,2019-12-04 20:15:00,1,4-3-3,44,10,5-4-1,3055,5,2,4-2,5-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14349,Finished,15,17,1544,Regular Season,Premier League,49,0,2019-12-05 19:30:00,6,3-5-2,1192,17,5-4-1,598,0,2,0-1,0-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14350,Finished,15,391,735,Regular Season,Premier League,49,0,2019-12-05 20:15:00,18,4-2-3-1,2862,12,3-4-3,1193,1,2,0-1,1-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14351,Finished,16,40,2737,Regular Season,Premier League,49,0,2019-12-07 12:30:00,10,4-4-2,2861,20,4-2-3-1,964,3,1,1-0,3-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14352,Finished,16,418,2538,Regular Season,Premier League,49,0,2019-12-07 15:00:00,5,4-4-2,1191,1,4-3-3,44,0,3,0-2,0-3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14353,Finished,16,356,1274,Regular Season,Premier League,49,0,2019-12-07 15:00:00,13,4-2-3-1,596,7,4-4-2,42,5,0,3-0,5-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14354,Finished,16,184,2539,Regular Season,Premier League,49,0,2019-12-07 15:00:00,11,4-3-3,3032,9,4-3-2-1,1194,0,0,0-0,0-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,draw
EPL,2019,14355,Finished,16,288,1347,Regular Season,Premier League,49,0,2019-12-07 17:30:00,4,4-3-3,1080,19,4-2-3-1,965,1,2,0-2,1-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14356,Finished,16,383,734,Regular Season,Premier League,49,0,2019-12-08 14:00:00,14,4-1-4-1,595,15,4-1-4-1,1195,1,4,1-2,1-4,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14357,Finished,16,665,NaN,Regular Season,Premier League,49,0,2019-12-08 14:00:00,17,5-4-1,598,8,4-4-2,41,2,1,0-0,2-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14358,Finished,16,16,84,Regular Season,Premier League,49,0,2019-12-08 14:00:00,2,4-2-3-1,43,6,3-5-2,1192,1,2,1-0,1-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14359,Finished,16,622,2536,Regular Season,Premier League,49,0,2019-12-08 16:30:00,12,4-3-1-2,1193,16,3-4-3,1097,2,2,2-2,2-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,draw
EPL,2019,14360,Finished,16,390,2537,Regular Season,Premier League,50,0,2019-12-09 20:00:00,3,4-4-1-1,2849,18,4-2-3-1,2862,1,3,1-0,1-3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14361,Finished,17,523,2333,Regular Season,Premier League,50,0,2019-12-14 12:30:00,1,4-2-3-1,44,11,4-2-3-1,NaN,2,0,1-0,2-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14362,Finished,17,42,1543,Regular Season,Premier League,50,0,2019-12-14 15:00:00,7,4-4-2,42,17,5-4-1,598,1,0,0-0,1-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14363,Finished,17,391,1166,Regular Season,Premier League,50,0,2019-12-14 15:00:00,20,4-2-3-1,964,5,4-3-2-1,1191,0,1,0-0,0-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14364,Finished,17,755,1546,Regular Season,Premier League,50,0,2019-12-14 15:00:00,15,4-3-1-2,1195,2,4-2-3-1,43,1,1,1-1,1-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,draw
EPL,2019,14365,Finished,17,392,1544,Regular Season,Premier League,50,0,2019-12-14 15:00:00,6,3-5-2,1192,14,4-3-3,595,2,0,0-0,2-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14366,Finished,17,184,NaN,Regular Season,Premier League,50,0,2019-12-14 17:30:00,8,4-4-2,41,3,4-3-2-1,2849,0,1,0-1,0-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14367,Finished,17,383,1878,Regular Season,Premier League,50,0,2019-12-15 14:00:00,19,4-2-3-1,965,10,4-2-2-2,2861,1,1,0-1,1-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,draw
EPL,2019,14368,Finished,17,17,1387,Regular Season,Premier League,50,0,2019-12-15 14:00:00,16,3-4-3,1097,13,4-2-3-1,596,1,2,0-1,1-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14369,Finished,17,393,735,Regular Season,Premier League,50,0,2019-12-15 16:30:00,18,4-2-3-1,2862,4,4-3-3,1080,0,3,0-3,0-3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14370,Finished,17,40,1545,Regular Season,Premier League,51,0,2019-12-16 19:45:00,9,4-3-3,1194,12,4-3-3,1193,1,1,0-0,1-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,draw
EPL,2019,14371,Finished,18,356,2737,Regular Season,Premier League,51,0,2019-12-21 12:30:00,10,4-2-3-1,2861,18,4-2-3-1,2862,0,0,0-0,0-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,draw
EPL,2019,14372,Postponed,18,NaN,2537,Regular Season,Premier League,51,0,2019-12-21 15:00:00,3,4-2-3-1,2849,1,4-3-3,44,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EPL,2019,14373,Finished,18,16,NaN,Regular Season,Premier League,51,0,2019-12-21 15:00:00,17,5-4-1,598,9,4-3-3,1194,1,0,0-0,1-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14374,Finished,18,392,84,Regular Season,Premier League,51,0,2019-12-21 15:00:00,2,4-2-3-1,43,16,3-4-3,1097,1,2,1-0,1-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14375,Finished,18,184,2538,Regular Season,Premier League,51,0,2019-12-21 15:00:00,5,4-5-1,1191,7,4-4-2,42,0,1,0-0,0-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14376,Finished,18,40,734,Regular Season,Premier League,51,0,2019-12-21 15:00:00,14,4-3-3,595,8,4-4-2,41,1,3,0-2,1-3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14377,Finished,18,520,2536,Regular Season,Premier League,51,0,2019-12-21 15:00:00,12,4-2-3-1,1193,6,3-5-2,1192,0,1,0-1,0-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14378,Finished,18,390,1347,Regular Season,Premier League,51,0,2019-12-21 17:30:00,4,4-3-3,1080,15,4-1-4-1,1195,3,1,2-1,3-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14379,Finished,18,185,2539,Regular Season,Premier League,51,0,2019-12-22 14:00:00,11,4-2-3-1,1320,19,4-2-3-1,965,2,0,0-0,2-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14380,Finished,18,288,1274,Regular Season,Premier League,51,0,2019-12-22 16:30:00,13,4-2-3-1,596,20,3-4-3,964,0,2,0-2,0-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14381,Finished,19,391,1274,Regular Season,Premier League,52,0,2019-12-26 12:30:00,13,4-2-3-1,596,12,3-4-3,1193,2,1,0-1,2-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14382,Finished,19,665,1544,Regular Season,Premier League,52,0,2019-12-26 15:00:00,6,3-5-2,1192,11,4-3-3,1320,1,1,1-1,1-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,draw
EPL,2019,14383,Finished,19,418,734,Regular Season,Premier League,52,0,2019-12-26 15:00:00,14,4-3-3,595,2,4-2-3-1,43,1,0,0-0,1-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14384,Finished,19,17,2538,Regular Season,Premier League,52,0,2019-12-26 15:00:00,5,3-5-2,1191,18,4-2-3-1,597,1,1,1-0,1-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,draw
EPL,2019,14385,Finished,19,622,1166,Regular Season,Premier League,52,0,2019-12-26 15:00:00,20,3-4-3,964,8,4-4-2,41,0,2,0-1,0-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14386,Finished,19,523,1545,Regular Season,Premier League,52,0,2019-12-26 15:00:00,9,4-3-3,1194,3,4-4-2,2849,2,1,0-0,2-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14387,Finished,19,288,2737,Regular Season,Premier League,52,0,2019-12-26 15:00:00,10,4-4-2,1321,7,4-4-2,42,1,0,0-0,1-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14388,Finished,19,356,1878,Regular Season,Premier League,52,0,2019-12-26 17:30:00,19,4-3-3,965,17,3-5-2,598,4,1,3-1,4-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14389,Finished,19,383,1546,Regular Season,Premier League,52,0,2019-12-26 20:00:00,15,4-1-4-1,1195,1,4-3-3,44,0,4,0-1,0-4,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14390,Finished,19,184,1387,Regular Season,Premier League,52,0,2019-12-27 19:45:00,16,3-4-3,1097,4,4-3-3,1080,3,2,0-1,3-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14391,Finished,20,393,2536,Regular Season,Premier League,52,0,2019-12-28 12:30:00,12,4-3-3,1193,5,4-4-2,1191,2,0,1-0,2-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14392,Finished,20,755,NaN,Regular Season,Premier League,52,0,2019-12-28 15:00:00,8,4-4-2,41,9,4-3-2-1,1194,1,1,0-0,1-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,draw
EPL,2019,14393,Finished,20,16,2539,Regular Season,Premier League,52,0,2019-12-28 15:00:00,11,4-2-3-1,1320,14,4-3-3,595,3,0,1-0,3-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14394,Finished,20,185,NaN,Regular Season,Premier League,52,0,2019-12-28 15:00:00,17,3-5-2,598,10,4-4-2,1321,1,2,0-1,1-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14395,Finished,20,665,2537,Regular Season,Premier League,52,0,2019-12-28 17:30:00,3,4-2-3-1,NaN,15,4-4-1-1,1195,1,2,1-1,1-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14396,Finished,20,356,84,Regular Season,Premier League,52,0,2019-12-28 17:30:00,2,4-2-3-1,43,13,4-2-3-1,596,2,2,1-0,2-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,draw
EPL,2019,14397,Finished,20,390,1543,Regular Season,Premier League,52,0,2019-12-28 19:45:00,7,4-4-2,42,19,4-2-3-1,965,0,2,0-1,0-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14398,Finished,20,40,735,Regular Season,Premier League,52,0,2019-12-29 14:00:00,18,4-2-3-1,597,20,3-4-3,964,1,2,1-0,1-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14399,Finished,20,288,2333,Regular Season,Premier League,52,0,2019-12-29 16:30:00,1,4-3-3,44,16,3-5-2,1097,1,0,1-0,1-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14400,Finished,20,418,1347,Regular Season,Premier League,52,0,2019-12-29 18:00:00,4,4-3-3,1080,6,3-5-2,1192,2,0,0-0,2-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14401,Finished,21,17,2536,Regular Season,Premier League,1,0,2020-01-01 12:30:00,12,4-2-3-1,1193,20,4-2-3-1,964,1,1,0-1,1-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,draw
EPL,2019,14402,Finished,21,383,1543,Regular Season,Premier League,1,0,2020-01-01 12:30:00,7,4-4-2,42,14,5-4-1,595,1,2,0-2,1-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14403,Finished,21,184,NaN,Regular Season,Premier League,1,0,2020-01-01 15:00:00,17,3-5-2,598,15,4-1-4-1,1195,0,3,0-2,0-3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14404,Finished,21,390,NaN,Regular Season,Premier League,1,0,2020-01-01 15:00:00,8,4-4-2,41,13,4-2-3-1,596,1,0,1-0,1-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14405,Finished,21,755,2539,Regular Season,Premier League,1,0,2020-01-01 15:00:00,11,4-2-3-1,1320,16,3-4-3,1097,2,1,1-0,2-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14406,Finished,21,523,1347,Regular Season,Premier League,1,0,2020-01-01 17:30:00,4,4-2-3-1,1080,10,3-4-3,1321,2,1,0-0,2-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14407,Finished,21,622,84,Regular Season,Premier League,1,0,2020-01-01 17:30:00,2,4-3-3,43,9,4-3-2-1,1194,1,1,1-0,1-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,draw
EPL,2019,14408,Finished,21,391,2537,Regular Season,Premier League,1,0,2020-01-01 17:30:00,3,4-1-4-1,1081,5,4-3-3,1191,4,0,3-0,4-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14409,Finished,21,418,735,Regular Season,Premier League,1,0,2020-01-01 20:00:00,18,4-2-3-1,597,19,4-2-3-1,965,2,0,2-0,2-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14410,Finished,21,393,2333,Regular Season,Premier League,1,0,2020-01-02 20:00:00,1,4-3-3,44,6,3-5-2,1192,2,0,1-0,2-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14411,Finished,22,383,1544,Regular Season,Premier League,2,0,2020-01-10 20:00:00,6,3-5-2,1192,3,4-4-1-1,1081,1,0,0-0,1-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14412,Finished,22,393,1545,Regular Season,Premier League,2,0,2020-01-11 12:30:00,9,4-3-3,1194,18,4-2-3-1,597,1,1,0-1,1-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,draw
EPL,2019,14413,Finished,22,185,1546,Regular Season,Premier League,2,0,2020-01-11 15:00:00,15,4-1-4-1,1195,8,4-4-2,41,1,2,1-1,1-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14414,Finished,22,288,1878,Regular Season,Premier League,2,0,2020-01-11 15:00:00,19,4-2-3-1,965,2,4-2-3-1,43,4,0,1-0,4-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14415,Finished,22,392,1387,Regular Season,Premier League,2,0,2020-01-11 15:00:00,16,3-4-3,1097,17,3-4-3,598,1,1,1-1,1-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,draw
EPL,2019,14416,Finished,22,665,2737,Regular Season,Premier League,2,0,2020-01-11 15:00:00,10,4-4-2,1321,12,3-4-3,1193,1,0,1-0,1-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14417,Finished,22,356,1166,Regular Season,Premier League,2,0,2020-01-11 15:00:00,20,4-3-3,964,7,4-4-1-1,42,3,0,2-0,3-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14418,Finished,22,184,1274,Regular Season,Premier League,2,0,2020-01-11 17:30:00,13,3-4-3,596,1,4-3-3,44,0,1,0-1,0-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14419,Finished,22,390,2538,Regular Season,Premier League,2,0,2020-01-12 14:00:00,5,4-4-2,1191,11,4-2-3-1,1320,0,3,0-1,0-3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14420,Finished,22,622,734,Regular Season,Premier League,2,0,2020-01-12 16:30:00,14,3-5-2,595,4,3-4-1-2,1080,1,6,0-4,1-6,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14421,Finished,23,383,2539,Regular Season,Premier League,3,0,2020-01-18 12:30:00,11,4-2-3-1,1320,13,4-2-3-1,596,0,0,0-0,0-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,draw
EPL,2019,14422,Finished,23,393,84,Regular Season,Premier League,3,0,2020-01-18 15:00:00,2,4-2-3-1,43,5,4-3-3,1191,1,0,1-0,1-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14423,Finished,23,523,2537,Regular Season,Premier League,3,0,2020-01-18 15:00:00,3,4-4-1-1,1081,10,4-4-2,1321,1,1,1-1,1-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,draw
EPL,2019,14424,Finished,23,525,NaN,Regular Season,Premier League,3,0,2020-01-18 15:00:00,8,4-4-2,41,16,3-4-3,1097,2,3,2-0,2-3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,away
EPL,2019,14425,Finished,23,391,1347,Regular Season,Premier League,3,0,2020-01-18 15:00:00,4,4-3-3,1080,9,4-5-1,1194,2,2,0-1,2-2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,draw
EPL,2019,14426,Finished,23,755,2536,Regular Season,Premier League,3,0,2020-01-18 15:00:00,12,4-4-2,1193,14,3-4-3,595,1,1,1-0,1-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,draw
EPL,2019,14427,Finished,23,390,735,Regular Season,Premier League,3,0,2020-01-18 15:00:00,18,4-2-3-1,597,6,3-5-2,1192,1,1,1-0,1-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,draw
EPL,2019,14428,Finished,23,418,NaN,Regular Season,Premier League,3,0,2020-01-18 17:30:00,17,5-4-1,598,20,4-3-3,964,1,0,0-0,1-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14429,Finished,23,288,1543,Regular Season,Premier League,3,0,2020-01-19 14:00:00,7,4-4-2,42,15,4-1-4-1,1195,2,1,0-1,2-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14430,Finished,23,40,2333,Regular Season,Premier League,3,0,2020-01-19 16:30:00,1,4-3-3,44,19,3-4-1-2,965,2,0,1-0,2-0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
EPL,2019,14431,Finished,24,184,734,Regular Season,Premier League,4,0,2020-01-21 19:30:00,14,3-4-3,595,11,4-2-3-1,1320,2,1,0-1,2-1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home
